x,y,z
521.6880,926.216,-5.779
522.3580,926.262,-5.791
523.0360,926.303,-5.792
523.6980,926.325,-5.810
524.3320,926.360,-5.833
524.9690,926.379,-5.815
525.6120,926.425,-5.820
526.2570,926.454,-5.826
526.8800,926.482,-5.874
527.5390,926.522,-5.901
528.1670,926.551,-5.878
528.8180,926.591,-5.899
529.4480,926.588,-5.892
530.0870,926.597,-5.899
530.8100,926.648,-5.921
531.4700,926.673,-5.933
532.1010,926.687,-5.951
532.7240,926.676,-5.946
533.3840,926.715,-5.948
534.0260,926.706,-5.934
534.6580,926.717,-5.967
535.3100,926.721,-5.972
535.9580,926.720,-5.940
536.5960,926.740,-5.958
537.2690,926.750,-5.991
537.8870,926.748,-5.982
538.5440,926.730,-5.996
539.1780,926.734,-5.990
539.8230,926.711,-5.977
540.5000,926.715,-6.004
541.1750,926.719,-5.997
541.8400,926.695,-6.012
542.4860,926.677,-6.022
543.1310,926.656,-6.019
543.7700,926.650,-6.038
544.3830,926.640,-6.035
545.0050,926.608,-6.035
545.6360,926.587,-6.062
546.2670,926.565,-6.065
546.9110,926.538,-6.074
547.5600,926.516,-6.066
548.2140,926.463,-6.085
548.8880,926.435,-6.086
549.5690,926.418,-6.101
550.2270,926.393,-6.120
550.8610,926.370,-6.121
551.4840,926.337,-6.115
552.1120,926.315,-6.142
552.7200,926.266,-6.118
553.3700,926.259,-6.153
554.0070,926.219,-6.139
554.6320,926.198,-6.151
555.2770,926.145,-6.135
555.9800,926.139,-6.162
556.6520,926.112,-6.173
557.3150,926.071,-6.184
557.9640,926.059,-6.201
558.6190,926.030,-6.216
559.2600,926.026,-6.226
559.8820,925.995,-6.230
560.5070,925.971,-6.228
561.1590,925.929,-6.226
561.8530,925.904,-6.263
562.5070,925.872,-6.258
563.1600,925.824,-6.260
563.8090,925.788,-6.265
564.4600,925.758,-6.275
565.0940,925.729,-6.281
565.7060,925.693,-6.283
566.3410,925.641,-6.296
566.9990,925.612,-6.305
567.6400,925.572,-6.302
568.2700,925.537,-6.337
568.9160,925.450,-6.307
569.6150,925.440,-6.336
570.2720,925.395,-6.319
570.8930,925.329,-6.322
571.5420,925.286,-6.341
572.1910,925.246,-6.322
572.8340,925.224,-6.355
573.4580,925.147,-6.361
574.0800,925.101,-6.356
574.7340,925.070,-6.358
575.4100,925.024,-6.358
576.0440,924.986,-6.384
576.6730,924.939,-6.396
577.3290,924.888,-6.373
577.9990,924.858,-6.386
578.6540,924.829,-6.406
579.2760,924.771,-6.404
579.9260,924.714,-6.427
580.6140,924.714,-6.451
581.2450,924.690,-6.456
581.8500,924.625,-6.451
582.4770,924.584,-6.480
583.1500,924.565,-6.475
583.8020,924.537,-6.466
584.4490,924.510,-6.489
585.0840,924.446,-6.478
585.7570,924.402,-6.487
586.4050,924.375,-6.500
587.0460,924.331,-6.500
587.7010,924.271,-6.508
588.3680,924.221,-6.508
589.0110,924.183,-6.509
589.6210,924.144,-6.519
590.2660,924.089,-6.555
590.8780,924.028,-6.546
591.5180,923.984,-6.571
592.1580,923.923,-6.555
592.8070,923.874,-6.565
593.4640,923.821,-6.594
594.1300,923.807,-6.579
594.7820,923.781,-6.596
595.4310,923.760,-6.600
596.0750,923.751,-6.622
596.7390,923.788,-6.644
597.3710,923.779,-6.613
598.0110,923.803,-6.637
598.6450,923.809,-6.633
599.2760,923.812,-6.639
599.9210,923.827,-6.637
600.5600,923.835,-6.643
601.1850,923.821,-6.627
601.8600,923.804,-6.661
602.5290,923.822,-6.658
603.1870,923.839,-6.674
603.8090,923.814,-6.670
604.4240,923.783,-6.673
605.0790,923.812,-6.714
605.7000,923.828,-6.705
606.3540,923.820,-6.717
607.0100,923.822,-6.719
607.7020,923.836,-6.726
608.3680,923.868,-6.749
609.0090,923.878,-6.742
609.6310,923.883,-6.743
610.2650,923.925,-6.739
610.8980,923.981,-6.739
611.5070,924.039,-6.770
612.1550,924.068,-6.769
612.7710,924.091,-6.751
613.4340,924.149,-6.770
614.0940,924.211,-6.784
614.7850,924.233,-6.792
615.4520,924.263,-6.798
616.0940,924.309,-6.792
616.7320,924.336,-6.806
617.3550,924.376,-6.812
617.9940,924.428,-6.837
618.6340,924.444,-6.840
619.2830,924.484,-6.827
619.9300,924.487,-6.843
620.5840,924.518,-6.835
621.2380,924.500,-6.836
621.9270,924.543,-6.847
622.5840,924.599,-6.874
623.2140,924.606,-6.867
623.8530,924.616,-6.876
624.5190,924.637,-6.911
625.1550,924.693,-6.908
625.7820,924.715,-6.905
626.4060,924.723,-6.909
627.0400,924.741,-6.910
627.7010,924.759,-6.895
628.3820,924.807,-6.932
629.0210,924.792,-6.940
629.6630,924.795,-6.956
630.3290,924.787,-6.949
630.9560,924.763,-6.947
631.5800,924.718,-6.932
632.2410,924.684,-6.950
632.8990,924.652,-6.947
633.5560,924.617,-6.994
634.1680,924.574,-6.971
634.8230,924.528,-6.989
635.4350,924.446,-6.955
636.0810,924.389,-6.981
636.7260,924.292,-6.996
637.3910,924.198,-6.997
638.0020,924.120,-6.977
638.6430,924.016,-7.011
639.2750,923.906,-7.021
639.9200,923.797,-7.020
640.5430,923.683,-7.025
641.1720,923.591,-7.042
641.8060,923.485,-7.037
642.4480,923.403,-7.019
643.0900,923.289,-7.039
643.7600,923.187,-7.047
644.3940,923.084,-7.063
644.9590,922.994,-7.046
645.6500,922.898,-7.077
646.3140,922.786,-7.060
646.9640,922.698,-7.065
647.5750,922.609,-7.087
648.1690,922.536,-7.098
648.7890,922.423,-7.088
649.4370,922.340,-7.107
650.0740,922.276,-7.100
650.7320,922.214,-7.092
651.3890,922.128,-7.108
652.0450,922.121,-7.112
652.6640,922.126,-7.125
653.2330,922.150,-7.122
653.7960,922.218,-7.109
654.3670,922.368,-7.120
654.8980,922.505,-7.133
655.4540,922.686,-7.167
655.9720,922.910,-7.157
656.5000,923.195,-7.155
657.0310,923.507,-7.156
657.9710,924.215,-7.200
658.8270,925.065,-7.200
65.1760,967.676,2.295
65.6790,967.717,2.230
66.0600,967.731,2.197
66.4700,967.739,2.153
66.8750,967.743,2.101
67.2830,967.742,2.058
67.6720,967.737,2.020
68.0590,967.738,1.980
68.4270,967.737,1.941
68.8040,967.737,1.920
69.1980,967.722,1.880
69.6160,967.724,1.852
70.0320,967.712,1.808
70.4500,967.678,1.776
70.8620,967.645,1.747
71.2820,967.618,1.711
71.6990,967.570,1.676
72.0970,967.528,1.651
72.4860,967.469,1.614
72.8710,967.413,1.578
73.2790,967.355,1.547
74.8570,967.305,1.559
75.2380,967.236,1.530
75.6300,967.179,1.495
75.9890,967.121,1.464
76.3730,967.065,1.431
76.7960,967.003,1.390
77.1900,966.948,1.359
77.5820,966.880,1.328
78.0310,966.808,1.289
78.4230,966.755,1.262
78.8390,966.694,1.234
79.2610,966.617,1.194
79.6990,966.559,1.153
80.1260,966.503,1.118
80.5530,966.461,1.078
80.9880,966.426,1.039
81.4280,966.391,1.010
81.8470,966.348,0.971
82.2830,966.290,0.938
82.7540,966.248,0.890
83.2070,966.198,0.854
83.6800,966.149,0.801
84.1610,966.138,0.754
84.6460,966.130,0.700
85.0770,966.112,0.656
85.5110,966.064,0.619
85.9770,966.034,0.577
86.4200,965.991,0.529
86.8890,965.972,0.478
87.3520,965.997,0.442
87.7930,965.968,0.400
88.2430,965.937,0.352
88.7080,965.956,0.303
89.1650,965.917,0.256
89.6510,965.928,0.204
90.1090,965.946,0.155
90.5450,965.931,0.116
90.9480,965.945,0.075
91.3070,966.004,0.055
91.7570,966.103,0.004
92.6440,966.295,-0.114
93.3610,966.437,-0.185
94.0510,966.671,-0.261
94.7950,966.727,-0.354
95.4190,966.540,-0.417
95.9680,966.413,-0.485
96.5220,966.310,-0.574
97.0660,966.179,-0.637
97.6580,966.045,-0.739
98.4710,965.908,-0.849
99.0830,966.066,-0.854
99.5980,966.017,-0.889
100.0990,965.831,-0.970
100.7780,966.045,-1.029
101.3780,965.982,-1.098
102.1410,965.759,-1.167
102.8620,965.971,-1.243
103.4570,965.915,-1.334
103.9850,965.811,-1.316
104.5540,965.801,-1.417
105.2710,965.582,-1.410
105.8640,965.507,-1.522
106.4990,965.671,-1.535
107.0450,965.351,-1.536
107.5910,965.362,-1.584
108.0950,965.337,-1.585
108.6120,965.036,-1.608
109.1770,965.264,-1.637
109.7980,964.979,-1.616
110.3870,964.854,-1.602
111.1820,964.639,-1.618
111.8910,964.739,-1.584
112.6070,964.709,-1.613
113.2620,964.954,-1.544
113.9850,965.225,-1.498
114.6610,965.389,-1.507
115.1790,965.435,-1.521
116.1080,965.418,-1.574
116.6560,965.335,-1.623
117.6670,965.486,-1.608
118.2570,965.561,-1.624
118.9140,965.602,-1.661
119.5040,965.683,-1.672
120.0500,965.680,-1.712
121.0700,965.895,-1.738
121.6130,965.879,-1.779
122.5960,965.892,-1.799
123.5500,965.938,-1.836
124.5320,965.968,-1.875
125.3190,966.153,-1.867
126.0460,966.203,-1.840
126.6490,966.228,-1.870
127.2130,966.237,-1.888
128.1680,966.246,-1.880
128.9850,966.164,-1.884
129.9950,966.064,-1.923
130.9170,966.103,-1.957
131.8510,966.264,-1.967
132.8610,966.468,-1.993
133.8240,966.645,-2.046
134.7480,966.792,-2.085
135.2620,966.841,-2.091
136.2220,966.824,-2.113
137.2100,966.722,-2.143
137.7140,966.630,-2.151
138.7220,966.388,-2.184
139.2500,966.246,-2.215
139.7810,966.059,-2.253
140.7890,965.890,-2.277
141.7480,965.501,-2.348
142.7410,965.160,-2.420
143.2600,964.968,-2.479
144.1030,964.713,-2.524
144.9550,964.525,-2.572
145.6580,964.430,-2.581
146.6130,964.392,-2.632
147.6300,964.456,-2.679
148.1880,964.497,-2.725
148.7690,964.591,-2.768
149.3830,964.674,-2.831
149.9590,964.751,-2.888
150.5790,964.862,-2.964
151.1980,964.977,-3.035
152.1800,965.033,-3.124
152.6870,965.013,-3.160
153.6210,964.842,-3.180
154.4360,964.570,-3.189
155.3910,964.301,-3.202
155.8980,964.160,-3.243
156.7750,963.795,-3.267
157.5010,963.351,-3.307
158.2460,962.667,-3.355
158.9820,962.022,-3.425
159.4750,961.490,-3.418
159.9990,961.175,-3.407
160.5240,961.031,-3.416
161.1200,960.866,-3.390
161.6380,960.718,-3.381
162.5210,960.375,-3.374
163.3990,960.198,-3.340
164.2410,960.163,-3.260
165.1670,960.249,-3.223
166.1550,960.354,-3.204
167.1180,960.183,-3.091
167.6440,960.097,-3.074
168.3090,960.081,-3.092
169.5260,960.104,-3.171
170.1320,959.922,-3.232
171.0760,959.702,-3.131
171.9950,959.638,-2.870
172.6090,959.612,-2.825
173.1490,959.574,-2.791
173.6930,959.549,-2.777
174.3240,959.496,-2.747
174.8990,959.475,-2.743
175.4140,959.444,-2.731
176.4420,959.322,-2.713
177.1370,959.238,-2.676
178.0790,959.216,-2.641
178.5820,959.230,-2.633
179.2840,959.227,-2.623
180.3800,959.197,-2.616
180.9040,959.184,-2.599
181.4280,959.214,-2.574
181.9550,959.207,-2.563
182.4970,959.228,-2.569
183.0000,959.211,-2.546
183.5300,959.252,-2.533
184.0590,959.253,-2.511
185.0320,959.297,-2.487
185.6000,959.269,-2.458
186.1660,959.287,-2.459
186.7020,959.295,-2.455
187.2220,959.293,-2.450
188.2400,959.334,-2.434
188.7700,959.337,-2.431
189.2910,959.348,-2.432
189.8240,959.361,-2.416
190.3320,959.358,-2.410
190.8590,959.375,-2.413
191.3860,959.374,-2.399
191.8980,959.375,-2.399
192.4130,959.394,-2.394
193.4060,959.380,-2.402
194.4180,959.397,-2.394
194.9530,959.383,-2.376
195.5010,959.398,-2.373
196.0220,959.391,-2.381
196.5240,959.388,-2.385
197.4620,959.374,-2.381
198.4670,959.367,-2.369
199.4650,959.372,-2.352
199.9750,959.388,-2.357
200.5230,959.401,-2.351
201.4940,959.389,-2.349
202.4590,959.391,-2.345
202.9740,959.406,-2.337
204.0170,959.418,-2.341
204.5600,959.414,-2.333
205.1620,959.445,-2.328
205.7580,959.416,-2.323
206.3520,959.424,-2.316
206.9520,959.431,-2.319
207.5310,959.454,-2.324
208.1060,959.439,-2.318
208.6860,959.449,-2.326
209.2630,959.463,-2.299
209.8480,959.465,-2.310
210.4090,959.469,-2.305
210.9900,959.474,-2.318
211.5450,959.478,-2.309
212.1700,959.505,-2.294
212.7550,959.510,-2.299
213.3280,959.523,-2.316
213.9450,959.515,-2.315
214.5400,959.540,-2.304
215.1080,959.547,-2.294
215.6930,959.543,-2.297
216.2430,959.547,-2.289
216.8440,959.587,-2.298
217.4640,959.609,-2.309
218.0310,959.622,-2.310
218.6290,959.642,-2.320
219.2200,959.678,-2.337
219.8220,959.719,-2.319
220.4280,959.743,-2.337
221.0310,959.785,-2.349
221.6270,959.821,-2.355
222.2570,959.861,-2.372
222.8540,959.891,-2.370
223.4490,959.965,-2.383
224.0600,960.004,-2.393
224.6500,960.052,-2.408
225.2370,960.085,-2.429
225.8380,960.144,-2.462
226.4080,960.198,-2.470
226.9770,960.231,-2.485
227.5710,960.310,-2.484
228.1390,960.370,-2.506
228.8440,960.425,-2.529
229.5560,960.513,-2.549
230.2790,960.579,-2.572
230.9900,960.651,-2.592
231.6730,960.733,-2.614
232.3300,960.813,-2.636
232.9570,960.878,-2.648
233.5800,960.963,-2.675
234.2270,961.053,-2.688
234.8750,961.117,-2.706
235.5750,961.183,-2.739
236.2720,961.260,-2.757
236.9520,961.329,-2.795
237.6790,961.382,-2.805
238.3350,961.453,-2.849
239.0300,961.503,-2.880
239.7420,961.583,-2.894
240.3890,961.634,-2.915
241.0540,961.681,-2.947
241.7360,961.751,-2.960
242.4030,961.807,-2.989
243.0770,961.868,-3.011
243.7680,961.922,-3.032
244.4370,961.954,-3.050
245.1420,962.012,-3.086
246.2970,962.067,-3.112
247.1470,962.147,-3.153
247.8350,962.182,-3.189
248.9600,962.232,-3.215
249.8520,962.294,-3.261
250.5300,962.304,-3.280
251.2060,962.319,-3.300
251.8960,962.320,-3.330
252.5860,962.332,-3.352
253.2830,962.323,-3.386
253.9740,962.336,-3.416
254.6310,962.322,-3.431
255.2880,962.329,-3.449
255.9480,962.308,-3.477
256.6080,962.307,-3.496
257.2680,962.291,-3.529
257.9380,962.278,-3.542
258.6160,962.253,-3.573
259.8050,962.218,-3.606
260.7300,962.169,-3.653
261.4150,962.159,-3.685
262.0970,962.115,-3.694
262.7730,962.113,-3.720
263.4150,962.104,-3.740
264.0260,962.082,-3.768
264.6450,962.046,-3.785
265.3110,962.010,-3.800
266.0080,962.004,-3.820
266.7060,961.963,-3.842
267.4100,961.924,-3.869
268.1260,961.891,-3.910
268.7890,961.872,-3.924
269.4460,961.828,-3.942
270.1040,961.802,-3.960
270.7920,961.777,-3.971
271.4580,961.753,-3.999
272.1310,961.715,-4.022
272.8060,961.678,-4.039
273.4890,961.633,-4.035
274.1830,961.597,-4.073
274.8480,961.571,-4.082
275.5010,961.517,-4.103
276.1740,961.480,-4.114
276.8640,961.461,-4.142
277.5500,961.423,-4.155
278.2300,961.368,-4.175
278.9040,961.310,-4.195
279.6060,961.263,-4.192
280.2960,961.237,-4.229
280.9550,961.199,-4.231
281.6050,961.137,-4.254
282.2530,961.069,-4.275
282.9610,961.051,-4.292
283.6420,961.023,-4.304
284.3080,960.974,-4.316
285.0000,960.922,-4.340
285.7080,960.888,-4.350
286.4010,960.880,-4.358
287.0360,960.827,-4.386
287.6900,960.790,-4.387
288.3500,960.775,-4.393
289.0480,960.758,-4.406
289.7160,960.742,-4.418
290.4180,960.705,-4.435
291.1200,960.694,-4.458
291.8200,960.683,-4.462
292.5110,960.655,-4.482
293.1950,960.639,-4.491
293.8930,960.648,-4.515
294.5630,960.643,-4.525
295.2330,960.643,-4.547
295.8990,960.637,-4.558
296.5780,960.617,-4.570
297.2480,960.612,-4.580
297.9570,960.598,-4.591
298.6560,960.627,-4.594
299.3280,960.600,-4.610
300.0060,960.605,-4.625
300.6890,960.600,-4.633
301.3570,960.598,-4.638
302.0180,960.604,-4.650
302.6950,960.603,-4.649
303.3580,960.611,-4.663
304.0490,960.617,-4.666
304.7150,960.654,-4.670
305.3820,960.638,-4.672
306.0640,960.662,-4.682
306.7450,960.678,-4.680
307.4420,960.708,-4.692
308.1120,960.720,-4.684
308.8080,960.735,-4.706
309.4860,960.767,-4.702
310.1470,960.780,-4.688
310.8010,960.802,-4.699
311.4620,960.828,-4.704
312.1460,960.879,-4.714
312.8180,960.926,-4.718
313.4660,960.955,-4.707
314.1320,960.969,-4.703
314.8520,961.024,-4.707
315.5730,961.041,-4.710
316.2940,961.066,-4.697
316.9580,961.078,-4.695
317.6690,961.115,-4.691
318.3490,961.118,-4.685
319.0050,961.173,-4.703
319.6210,961.199,-4.704
320.3080,961.215,-4.696
321.0130,961.273,-4.686
321.7040,961.302,-4.690
322.3950,961.358,-4.691
323.0870,961.366,-4.677
323.7960,961.404,-4.696
324.4950,961.427,-4.693
325.1750,961.465,-4.684
325.8580,961.465,-4.694
326.5850,961.486,-4.680
327.2730,961.533,-4.679
327.9550,961.538,-4.676
328.6100,961.558,-4.685
329.3090,961.596,-4.667
330.0260,961.652,-4.673
330.6930,961.658,-4.667
331.3480,961.664,-4.670
332.0440,961.685,-4.677
332.7590,961.704,-4.670
333.4610,961.730,-4.672
334.1700,961.751,-4.664
334.8790,961.773,-4.668
335.5760,961.800,-4.663
336.2390,961.819,-4.663
336.9210,961.850,-4.657
337.5730,961.860,-4.658
338.2400,961.882,-4.645
338.9110,961.902,-4.637
339.5940,961.928,-4.646
340.2520,961.956,-4.646
340.9120,961.954,-4.622
341.6260,961.949,-4.627
342.4000,961.969,-4.622
343.1510,961.995,-4.623
343.8610,962.010,-4.615
344.5460,962.022,-4.610
345.2330,962.057,-4.613
345.9000,962.077,-4.619
346.5530,962.080,-4.633
347.2190,962.097,-4.622
347.9020,962.137,-4.631
348.5570,962.162,-4.635
349.2300,962.165,-4.611
349.9670,962.164,-4.612
350.7220,962.178,-4.605
351.4250,962.196,-4.601
352.1220,962.203,-4.609
352.8130,962.210,-4.601
353.5070,962.240,-4.604
354.1760,962.255,-4.598
354.8260,962.261,-4.595
355.4650,962.242,-4.594
356.1500,962.248,-4.592
356.8500,962.276,-4.595
357.5660,962.285,-4.594
358.2550,962.263,-4.593
358.9710,962.241,-4.591
359.6890,962.253,-4.591
360.3510,962.262,-4.589
361.0290,962.264,-4.593
361.7050,962.251,-4.599
362.4100,962.254,-4.595
363.0860,962.254,-4.588
363.7780,962.256,-4.581
364.4580,962.232,-4.573
365.1600,962.220,-4.579
365.8860,962.217,-4.582
366.5770,962.208,-4.585
367.2810,962.177,-4.583
367.9760,962.171,-4.575
368.6540,962.162,-4.574
369.3300,962.147,-4.591
370.0070,962.132,-4.567
370.6890,962.130,-4.578
371.3840,962.116,-4.586
372.0790,962.084,-4.572
372.7910,962.080,-4.570
373.5180,962.040,-4.573
374.2060,962.047,-4.586
374.9100,962.040,-4.569
375.6070,962.029,-4.569
376.2880,961.993,-4.577
376.9600,961.981,-4.580
377.6310,961.968,-4.582
378.3000,961.950,-4.583
378.9900,961.950,-4.585
379.6790,961.929,-4.571
380.3670,961.926,-4.588
381.0670,961.896,-4.584
381.7870,961.891,-4.584
382.5240,961.881,-4.593
383.2090,961.869,-4.585
383.8920,961.856,-4.582
384.5870,961.852,-4.585
385.2720,961.819,-4.585
385.9530,961.829,-4.607
386.6320,961.812,-4.591
387.3180,961.804,-4.591
388.0010,961.805,-4.598
388.6860,961.807,-4.607
389.3510,961.813,-4.605
390.0390,961.785,-4.594
390.7480,961.811,-4.606
391.4630,961.797,-4.618
392.1740,961.804,-4.598
392.8690,961.807,-4.611
393.5660,961.798,-4.617
394.2560,961.793,-4.625
394.9590,961.783,-4.636
395.6310,961.777,-4.635
396.3120,961.793,-4.636
396.9890,961.803,-4.641
397.6870,961.818,-4.640
398.3810,961.826,-4.645
399.0680,961.801,-4.640
399.7850,961.840,-4.647
400.4850,961.843,-4.650
401.1670,961.856,-4.653
401.8520,961.865,-4.663
402.5360,961.882,-4.658
403.2140,961.894,-4.656
403.9070,961.893,-4.654
404.5910,961.894,-4.658
405.2860,961.909,-4.669
405.9720,961.926,-4.663
406.6680,961.942,-4.676
407.3700,961.963,-4.679
408.0590,961.953,-4.678
408.7540,961.971,-4.693
409.4330,961.973,-4.685
410.1300,961.992,-4.697
410.8160,962.003,-4.686
411.4910,962.044,-4.696
412.1680,962.041,-4.705
412.8600,962.046,-4.705
413.5570,962.076,-4.717
414.2530,962.079,-4.727
414.9430,962.084,-4.720
415.6380,962.123,-4.738
416.3260,962.158,-4.735
416.9940,962.141,-4.743
417.6740,962.187,-4.737
418.3690,962.205,-4.746
419.0610,962.222,-4.740
419.7440,962.238,-4.756
420.4290,962.267,-4.765
421.1130,962.276,-4.771
421.8020,962.282,-4.777
422.4860,962.304,-4.777
423.1680,962.329,-4.789
423.8620,962.349,-4.794
424.5680,962.367,-4.798
425.2820,962.397,-4.799
425.9760,962.411,-4.801
426.6640,962.427,-4.822
427.3270,962.436,-4.806
428.0070,962.444,-4.817
428.6750,962.469,-4.825
429.3470,962.494,-4.842
430.0160,962.501,-4.834
430.7110,962.493,-4.848
431.4300,962.520,-4.852
432.1410,962.515,-4.849
432.8420,962.541,-4.861
433.5280,962.539,-4.860
434.1810,962.559,-4.872
434.8740,962.564,-4.879
435.5740,962.577,-4.900
436.2690,962.576,-4.897
436.9710,962.576,-4.895
437.6700,962.588,-4.910
438.3530,962.604,-4.901
439.0200,962.620,-4.926
439.7040,962.612,-4.921
440.3800,962.614,-4.931
441.0890,962.617,-4.944
441.7700,962.620,-4.951
442.4510,962.615,-4.955
443.1340,962.593,-4.955
443.8370,962.583,-4.969
444.5270,962.575,-4.980
445.2180,962.571,-4.979
445.9080,962.544,-4.981
446.6110,962.531,-4.999
447.3090,962.506,-5.007
447.9780,962.474,-5.019
448.6610,962.453,-5.012
449.3220,962.417,-5.023
449.9970,962.390,-5.014
450.6660,962.362,-5.033
451.3510,962.332,-5.037
452.0410,962.311,-5.048
452.7340,962.283,-5.052
453.4260,962.238,-5.059
454.1560,962.218,-5.067
454.8490,962.180,-5.093
455.5220,962.132,-5.100
456.1980,962.100,-5.100
456.8740,962.064,-5.107
457.5390,962.040,-5.107
458.1920,961.983,-5.131
458.8640,961.939,-5.122
459.5490,961.913,-5.136
460.2410,961.876,-5.138
460.9380,961.822,-5.154
461.6540,961.775,-5.155
462.3610,961.726,-5.166
463.0430,961.647,-5.179
463.7260,961.596,-5.195
464.4100,961.542,-5.195
465.0750,961.487,-5.191
465.7400,961.406,-5.182
466.4120,961.349,-5.187
467.0830,961.288,-5.182
467.7620,961.239,-5.188
468.4420,961.189,-5.200
469.1280,961.119,-5.207
469.8440,961.061,-5.216
470.5490,961.000,-5.216
471.2360,960.945,-5.237
471.9230,960.889,-5.244
472.6130,960.839,-5.242
473.2830,960.815,-5.245
473.9620,960.777,-5.249
474.6120,960.731,-5.242
475.2800,960.700,-5.259
475.8830,960.678,-5.264
476.4390,960.643,-5.268
476.9850,960.629,-5.273
477.5530,960.604,-5.285
478.1160,960.589,-5.287
478.6810,960.575,-5.290
479.2330,960.552,-5.301
479.7840,960.568,-5.311
480.3100,960.566,-5.307
480.8510,960.559,-5.318
481.4000,960.566,-5.319
481.9640,960.563,-5.322
482.5360,960.569,-5.343
483.0960,960.571,-5.343
483.6570,960.589,-5.343
484.2050,960.598,-5.360
484.7460,960.621,-5.373
485.2910,960.661,-5.373
485.8140,960.687,-5.387
486.3600,960.703,-5.393
486.9180,960.741,-5.397
487.4810,960.781,-5.402
488.0450,960.812,-5.407
488.6080,960.843,-5.418
489.1730,960.904,-5.415
489.7240,960.943,-5.415
490.2710,960.983,-5.428
490.8150,961.024,-5.437
491.3750,961.084,-5.438
491.9150,961.129,-5.450
492.4630,961.187,-5.471
492.9920,961.227,-5.474
493.5480,961.264,-5.484
494.1010,961.310,-5.470
494.6550,961.356,-5.480
495.1960,961.405,-5.489
495.7550,961.466,-5.493
496.2970,961.519,-5.494
496.8370,961.558,-5.504
497.3810,961.596,-5.522
497.9380,961.633,-5.533
498.4850,961.672,-5.528
499.0400,961.699,-5.536
499.6140,961.734,-5.544
500.1780,961.781,-5.550
500.7170,961.820,-5.555
501.2590,961.862,-5.558
501.7940,961.900,-5.576
502.3330,961.946,-5.578
502.8860,961.972,-5.589
503.4360,961.975,-5.585
504.0040,962.011,-5.591
504.5690,962.027,-5.607
505.1180,962.038,-5.618
505.6610,962.048,-5.633
506.2130,962.052,-5.626
506.7740,962.065,-5.639
507.3300,962.083,-5.642
507.8710,962.079,-5.644
508.4330,962.090,-5.655
508.9880,962.086,-5.671
509.5300,962.070,-5.668
510.0700,962.062,-5.664
510.6220,962.054,-5.673
511.1740,962.038,-5.698
511.7370,962.036,-5.699
512.2880,962.015,-5.706
512.8440,962.014,-5.708
513.3760,961.997,-5.715
513.9120,961.994,-5.725
514.4590,961.972,-5.725
514.9840,961.947,-5.731
515.5390,961.932,-5.731
516.1100,961.909,-5.739
516.6710,961.880,-5.754
517.2180,961.854,-5.774
517.7740,961.830,-5.782
518.3230,961.802,-5.779
518.8750,961.780,-5.784
519.4010,961.755,-5.790
519.9550,961.734,-5.794
520.5180,961.706,-5.797
521.0960,961.691,-5.794
521.6350,961.666,-5.802
522.1860,961.644,-5.818
522.7260,961.619,-5.838
523.2790,961.592,-5.833
523.8250,961.558,-5.835
524.3570,961.520,-5.836
524.9140,961.513,-5.845
525.4760,961.479,-5.843
526.0120,961.438,-5.855
526.5530,961.430,-5.876
527.0970,961.418,-5.878
527.6420,961.387,-5.869
528.2010,961.368,-5.875
528.7590,961.322,-5.880
529.3390,961.320,-5.899
529.8980,961.297,-5.894
530.4340,961.260,-5.903
530.9930,961.217,-5.911
531.5610,961.205,-5.919
532.1050,961.187,-5.934
532.6460,961.153,-5.935
533.1960,961.114,-5.941
533.7510,961.102,-5.950
534.2820,961.069,-5.951
534.8130,961.044,-5.958
535.3620,961.007,-5.976
535.9320,960.970,-5.969
536.4990,960.943,-5.974
537.0520,960.904,-5.983
537.6240,960.847,-5.995
538.1810,960.829,-6.009
538.7410,960.810,-6.009
539.2860,960.755,-6.008
539.8310,960.723,-6.024
540.3760,960.700,-6.031
540.9120,960.660,-6.025
541.4430,960.613,-6.029
541.9850,960.586,-6.035
542.5190,960.551,-6.041
543.0600,960.512,-6.039
543.6300,960.480,-6.051
544.2160,960.436,-6.065
544.8000,960.429,-6.079
545.3470,960.401,-6.092
545.8940,960.369,-6.099
546.4310,960.339,-6.099
546.9790,960.333,-6.107
547.5000,960.310,-6.109
548.0160,960.285,-6.120
548.5410,960.250,-6.117
549.0680,960.239,-6.125
549.6040,960.226,-6.137
550.1700,960.209,-6.141
550.7530,960.188,-6.141
551.3370,960.171,-6.152
551.9100,960.154,-6.151
552.4680,960.144,-6.142
553.0080,960.142,-6.148
553.5520,960.143,-6.164
554.0880,960.131,-6.177
554.6200,960.115,-6.176
555.1380,960.135,-6.181
555.6810,960.139,-6.182
556.2220,960.152,-6.189
556.7830,960.156,-6.197
557.3460,960.166,-6.187
557.9210,960.182,-6.205
558.4830,960.189,-6.212
559.0410,960.197,-6.234
559.5830,960.231,-6.236
560.1270,960.246,-6.221
560.6640,960.266,-6.235
561.1940,960.306,-6.235
561.7450,960.343,-6.236
562.2850,960.380,-6.245
562.8270,960.422,-6.248
563.3690,960.462,-6.269
563.9210,960.513,-6.267
564.4840,960.552,-6.276
565.0600,960.588,-6.276
565.6140,960.632,-6.285
566.1790,960.661,-6.298
566.7250,960.716,-6.290
567.2600,960.770,-6.299
567.7780,960.814,-6.297
568.3340,960.859,-6.302
568.8800,960.915,-6.307
569.4200,960.957,-6.310
